기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
202502,유럽,노르웨이,관광,460.0,447.0,2.9
202502,유럽,노르웨이,상용,14.0,20.0,-30.0
202502,유럽,노르웨이,공용,1.0,1.0,0.0
202502,유럽,노르웨이,유학연수,95.0,72.0,31.9
202502,유럽,노르웨이,기타,50.0,38.0,31.6
202502,유럽,노르웨이,전체,620.0,578.0,7.3
202502,유럽,스웨덴,관광,816.0,690.0,18.3
202502,유럽,스웨덴,상용,11.0,19.0,-42.1
202502,유럽,스웨덴,공용,2.0,3.0,-33.3
202502,유럽,스웨덴,유학연수,119.0,96.0,24.0
202502,유럽,스웨덴,기타,101.0,97.0,4.1
202502,유럽,스웨덴,전체,1049.0,905.0,15.9
202502,유럽,폴란드,관광,1615.0,1174.0,37.6
202502,유럽,폴란드,상용,11.0,18.0,-38.9
202502,유럽,폴란드,공용,9.0,0.0,0.0
202502,유럽,폴란드,유학연수,151.0,115.0,31.3
202502,유럽,폴란드,기타,674.0,674.0,0.0
202502,유럽,폴란드,전체,2460.0,1981.0,24.2
202502,유럽,스위스,관광,796.0,808.0,-1.5
202502,유럽,스위스,상용,6.0,3.0,100.0
202502,유럽,스위스,공용,3.0,2.0,50.0
202502,유럽,스위스,유학연수,108.0,121.0,-10.7
202502,유럽,스위스,기타,71.0,64.0,10.9
202502,유럽,스위스,전체,984.0,998.0,-1.4
202502,유럽,포르투갈,관광,456.0,471.0,-3.2
202502,유럽,포르투갈,상용,3.0,6.0,-50.0
202502,유럽,포르투갈,공용,5.0,4.0,25.0
202502,유럽,포르투갈,유학연수,39.0,27.0,44.4
202502,유럽,포르투갈,기타,102.0,73.0,39.7
202502,유럽,포르투갈,전체,605.0,581.0,4.1
202502,유럽,오스트리아,관광,633.0,585.0,8.2
202502,유럽,오스트리아,상용,4.0,3.0,33.3
202502,유럽,오스트리아,공용,2.0,1.0,100.0
202502,유럽,오스트리아,유학연수,58.0,60.0,-3.3
202502,유럽,오스트리아,기타,133.0,126.0,5.6
202502,유럽,오스트리아,전체,830.0,775.0,7.1
202502,유럽,핀란드,관광,548.0,484.0,13.2
202502,유럽,핀란드,상용,11.0,6.0,83.3
202502,유럽,핀란드,공용,0.0,2.0,-100.0
202502,유럽,핀란드,유학연수,144.0,157.0,-8.3
202502,유럽,핀란드,기타,253.0,278.0,-9.0
202502,유럽,핀란드,전체,956.0,927.0,3.1
202502,유럽,벨기에,관광,689.0,652.0,5.7
202502,유럽,벨기에,상용,22.0,19.0,15.8
202502,유럽,벨기에,공용,2.0,6.0,-66.7
202502,유럽,벨기에,유학연수,94.0,67.0,40.3
202502,유럽,벨기에,기타,144.0,131.0,9.9
202502,유럽,벨기에,전체,951.0,875.0,8.7
202502,유럽,크로아티아,관광,196.0,124.0,58.1
202502,유럽,크로아티아,상용,6.0,5.0,20.0
202502,유럽,크로아티아,공용,1.0,0.0,0.0
202502,유럽,크로아티아,유학연수,9.0,14.0,-35.7
202502,유럽,크로아티아,기타,182.0,182.0,0.0
202502,유럽,크로아티아,전체,394.0,325.0,21.2
202502,유럽,그리스,관광,408.0,314.0,29.9
202502,유럽,그리스,상용,21.0,10.0,110.0
202502,유럽,그리스,공용,1.0,2.0,-50.0
202502,유럽,그리스,유학연수,17.0,16.0,6.2
202502,유럽,그리스,기타,168.0,248.0,-32.3
202502,유럽,그리스,전체,615.0,590.0,4.2
202502,유럽,불가리아,관광,132.0,118.0,11.9
202502,유럽,불가리아,상용,0.0,1.0,-100.0
202502,유럽,불가리아,공용,1.0,0.0,0.0
202502,유럽,불가리아,유학연수,34.0,36.0,-5.6
202502,유럽,불가리아,기타,103.0,112.0,-8.0
202502,유럽,불가리아,전체,270.0,267.0,1.1
202502,유럽,덴마크,관광,543.0,448.0,21.2
202502,유럽,덴마크,상용,22.0,16.0,37.5
202502,유럽,덴마크,공용,0.0,1.0,-100.0
202502,유럽,덴마크,유학연수,50.0,63.0,-20.6
202502,유럽,덴마크,기타,59.0,87.0,-32.2
202502,유럽,덴마크,전체,674.0,615.0,9.6
202502,유럽,아일랜드,관광,501.0,447.0,12.1
202502,유럽,아일랜드,상용,3.0,5.0,-40.0
202502,유럽,아일랜드,공용,1.0,0.0,0.0
202502,유럽,아일랜드,유학연수,40.0,37.0,8.1
202502,유럽,아일랜드,기타,102.0,95.0,7.4
202502,유럽,아일랜드,전체,647.0,584.0,10.8
202502,유럽,기타,관광,1873.0,1604.0,16.8
202502,유럽,기타,상용,46.0,25.0,84.0
202502,유럽,기타,공용,23.0,11.0,109.1
202502,유럽,기타,유학연수,393.0,391.0,0.5
202502,유럽,기타,기타,733.0,633.0,15.8
202502,유럽,기타,전체,3068.0,2664.0,15.2
202502,오세아니아,연도대륙,관광,12651.0,10826.0,16.9
202502,오세아니아,연도대륙,상용,74.0,55.0,34.5
202502,오세아니아,연도대륙,공용,40.0,54.0,-25.9
202502,오세아니아,연도대륙,유학연수,102.0,110.0,-7.3
202502,오세아니아,연도대륙,기타,2211.0,2202.0,0.4
202502,오세아니아,연도대륙,전체,15078.0,13247.0,13.8
202502,오세아니아,호주,관광,10908.0,9258.0,17.8
202502,오세아니아,호주,상용,60.0,42.0,42.9
202502,오세아니아,호주,공용,28.0,47.0,-40.4
202502,오세아니아,호주,유학연수,83.0,90.0,-7.8
202502,오세아니아,호주,기타,1559.0,1535.0,1.6
202502,오세아니아,호주,전체,12638.0,10972.0,15.2
202502,오세아니아,뉴질랜드,관광,1655.0,1505.0,10.0
202502,오세아니아,뉴질랜드,상용,10.0,10.0,0.0
202502,오세아니아,뉴질랜드,공용,2.0,3.0,-33.3
202502,오세아니아,뉴질랜드,유학연수,14.0,15.0,-6.7
202502,오세아니아,뉴질랜드,기타,618.0,593.0,4.2
202502,오세아니아,뉴질랜드,전체,2299.0,2126.0,8.1
202502,오세아니아,기타,관광,88.0,63.0,39.7
202502,오세아니아,기타,상용,4.0,3.0,33.3
202502,오세아니아,기타,공용,10.0,4.0,150.0
202502,오세아니아,기타,유학연수,5.0,5.0,0.0
202502,오세아니아,기타,기타,34.0,74.0,-54.1
202502,오세아니아,기타,전체,141.0,149.0,-5.4
202502,아프리카,연도대륙,관광,1309.0,1184.0,10.6
202502,아프리카,연도대륙,상용,443.0,317.0,39.7
202502,아프리카,연도대륙,공용,33.0,16.0,106.2
202502,아프리카,연도대륙,유학연수,577.0,574.0,0.5
202502,아프리카,연도대륙,기타,2715.0,2521.0,7.7
202502,아프리카,연도대륙,전체,5077.0,4612.0,10.1
202502,아프리카,남아프리카공화국,관광,348.0,382.0,-8.9
202502,아프리카,남아프리카공화국,상용,6.0,7.0,-14.3
202502,아프리카,남아프리카공화국,공용,0.0,1.0,-100.0
202502,아프리카,남아프리카공화국,유학연수,9.0,13.0,-30.8
202502,아프리카,남아프리카공화국,기타,1173.0,1003.0,16.9
202502,아프리카,남아프리카공화국,전체,1536.0,1406.0,9.2
202502,아프리카,기타,관광,961.0,802.0,19.8
202502,아프리카,기타,상용,437.0,310.0,41.0
202502,아프리카,기타,공용,33.0,15.0,120.0
202502,아프리카,기타,유학연수,568.0,561.0,1.2
202502,아프리카,기타,기타,1542.0,1518.0,1.6
202502,아프리카,기타,전체,3541.0,3206.0,10.4
202502,기타,연도대륙,관광,8.0,6.0,33.3
202502,기타,연도대륙,상용,0.0,0.0,0.0
202502,기타,연도대륙,공용,0.0,0.0,0.0
202502,기타,연도대륙,유학연수,1.0,2.0,-50.0
202502,기타,연도대륙,기타,7.0,4.0,75.0
202502,기타,연도대륙,전체,16.0,12.0,33.3
202502,기타,기타,관광,8.0,6.0,33.3
202502,기타,기타,상용,0.0,0.0,0.0
202502,기타,기타,공용,0.0,0.0,0.0
202502,기타,기타,유학연수,1.0,2.0,-50.0
202502,기타,기타,기타,7.0,4.0,75.0
202502,기타,기타,전체,16.0,12.0,33.3
202502,교포,연도대륙,관광,0.0,0.0,0.0
202502,교포,연도대륙,상용,0.0,0.0,0.0
202502,교포,연도대륙,공용,0.0,0.0,0.0
202502,교포,연도대륙,유학연수,0.0,0.0,0.0
202502,교포,연도대륙,기타,1893.0,2431.0,-22.1
202502,교포,연도대륙,전체,1893.0,2431.0,-22.1
202502,교포,교포,관광,0.0,0.0,0.0
202502,교포,교포,상용,0.0,0.0,0.0
202502,교포,교포,공용,0.0,0.0,0.0
202502,교포,교포,유학연수,0.0,0.0,0.0
202502,교포,교포,기타,1893.0,2431.0,-22.1
202502,교포,교포,전체,1893.0,2431.0,-22.1
202503,대륙전체,연도,관광,1327123.0,1223899.0,8.4
202503,대륙전체,연도,상용,11970.0,11372.0,5.3
202503,대륙전체,연도,공용,4399.0,6317.0,-30.4
202503,대륙전체,연도,유학연수,64392.0,52040.0,23.7
202503,대륙전체,연도,기타,206712.0,198120.0,4.3
202503,대륙전체,연도,전체,1614596.0,1491748.0,8.2
202503,아시아,연도대륙,관광,1070236.0,984868.0,8.7
202503,아시아,연도대륙,상용,10352.0,9804.0,5.6
202503,아시아,연도대륙,공용,1779.0,1794.0,-0.8
202503,아시아,연도대륙,유학연수,62199.0,50278.0,23.7
202503,아시아,연도대륙,기타,152488.0,146800.0,3.9
202503,아시아,연도대륙,전체,1297054.0,1193544.0,8.7
202503,아시아,중국,관광,326978.0,305028.0,7.2
202503,아시아,중국,상용,4069.0,3535.0,15.1
202503,아시아,중국,공용,269.0,237.0,13.5
202503,아시아,중국,유학연수,35824.0,31680.0,13.1
202503,아시아,중국,기타,49709.0,50867.0,-2.3
202503,아시아,중국,전체,416849.0,391347.0,6.5
202503,아시아,일본,관광,377064.0,334131.0,12.8
202503,아시아,일본,상용,1292.0,1073.0,20.4
202503,아시아,일본,공용,207.0,158.0,31.0
202503,아시아,일본,유학연수,1255.0,935.0,34.2
202503,아시아,일본,기타,3494.0,2445.0,42.9
202503,아시아,일본,전체,383312.0,338742.0,13.2
202503,아시아,대만,관광,138666.0,114512.0,21.1
202503,아시아,대만,상용,82.0,51.0,60.8
202503,아시아,대만,공용,21.0,7.0,200.0
202503,아시아,대만,유학연수,529.0,410.0,29.0
202503,아시아,대만,기타,719.0,598.0,20.2
202503,아시아,대만,전체,140017.0,115578.0,21.1
202503,아시아,홍콩,관광,43432.0,48591.0,-10.6
202503,아시아,홍콩,상용,37.0,42.0,-11.9
202503,아시아,홍콩,공용,4.0,2.0,100.0
202503,아시아,홍콩,유학연수,275.0,233.0,18.0
202503,아시아,홍콩,기타,282.0,367.0,-23.2
202503,아시아,홍콩,전체,44030.0,49235.0,-10.6
202503,아시아,마카오,관광,2967.0,3633.0,-18.3
202503,아시아,마카오,상용,7.0,4.0,75.0
202503,아시아,마카오,공용,0.0,0.0,0.0
202503,아시아,마카오,유학연수,24.0,18.0,33.3
